step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
953,354436,3812,1.128780321070519,0.0,0.5344827586206896
954,354760,3816,1.0623169824590033,0.0,0.5863874345549738
955,355052,3820,1.0174026469817623,0.0,0.551948051948052
956,355440,3824,0.9795391901915925,0.0,0.5925925925925926
957,355764,3828,1.8403429424729043,0.0,0.49795918367346936
958,356088,3832,1.5490821345604364,0.0,0.48258706467661694
959,356380,3836,1.1456450051194174,0.0,0.5426829268292683
960,356608,3840,1.1610698023860329,0.0,0.5323741007194245
961,357028,3844,1.471879400121798,0.0,0.5723905723905723
962,357448,3848,1.1049153246396934,0.0,0.6071428571428571
963,358060,3852,0.7561300460071814,0.0,0.569672131147541
964,358448,3856,1.045300474142591,0.0,0.5519125683060109
965,358804,3860,1.899518096512123,0.0,0.47985347985347987
966,359160,3864,1.3081815099274126,0.0,0.5644444444444444
967,359612,3868,1.0374608381729382,0.0,0.5966386554621849
968,359936,3872,0.6531546819839422,0.0,0.6335877862595419
969,360228,3876,1.077592173060268,0.0,0.5416666666666666
970,360616,3880,0.7114267813451626,0.0,0.6168831168831169
971,360940,3884,1.5568391624222353,0.0,0.49099099099099097
972,361296,3888,0.977516978192101,0.0,0.5663265306122449
973,361716,3892,1.171547714817337,0.0,0.6206896551724138
974,362136,3896,1.0141295030229918,0.0,0.4702702702702703
975,362396,3900,0.851677889718461,0.0,0.6492537313432836
976,362752,3904,1.0767448203896393,0.0,0.5585106382978723
977,363172,3908,1.0646175644292515,0.0,0.6061946902654868
978,363432,3912,0.8765339804123427,0.0,0.5982905982905983
979,363820,3916,0.6940176269098766,0.0,0.6558441558441559
980,364080,3920,1.0489498463485314,0.0,0.6351351351351351
981,364628,3924,1.0036402953105816,0.0,0.549800796812749
982,364888,3928,1.0093047171545368,0.0,0.5973154362416108
983,365116,3932,1.3086320756087377,0.0,0.5277777777777778
984,365504,3936,1.0483570693312458,0.0,0.6090909090909091
985,365828,3940,0.8914073149384494,0.0,0.5611510791366906
986,366248,3944,0.9060323879127364,0.0,0.5
987,366604,3948,1.2312240955228861,0.0,0.5981735159817352
988,367088,3952,1.3046712081622662,0.0,0.4779116465863454
989,367284,3956,1.0413818463518616,0.0,0.5242718446601942
990,367640,3960,1.3495558756496864,0.0,0.5112107623318386
991,368124,3964,1.0501801105401538,0.0,0.5647058823529412
992,368480,3968,0.9882490154914385,0.0,0.5873015873015873
993,368836,3972,1.1626241538058044,0.0,0.5663716814159292
994,369064,3976,1.1549758857771888,0.0,0.5547445255474452
995,369452,3980,1.1707213149891074,0.0,0.5482456140350878
996,369840,3984,0.8086858240458469,0.0,0.6397849462365591
997,370388,3988,0.7906470660891174,0.0,0.5622119815668203
998,370776,3992,1.0712873573092188,0.0,0.553921568627451
999,371164,3996,1.0551699152587444,0.0,0.575
1000,371552,4000,1.0232551750047243,0.0,0.4787234042553192
1001,371940,4004,1.100024671013519,0.0,0.4946236559139785
1002,372232,4008,0.9359024765736711,0.0,0.622093023255814
1003,372524,4012,1.4186496534440964,0.0,0.5082872928176796
1004,372880,4016,1.4246233071328136,0.0,0.576271186440678
1005,373140,4020,1.1563802540247639,0.0,0.524822695035461
1006,373464,4024,1.1987754488600721,0.0,0.616504854368932
1007,373724,4028,1.6507866539392875,0.0,0.4873417721518987
1008,374144,4032,1.2512876901806311,0.0,0.5294117647058824
1009,374404,4036,0.9395233543063694,0.0,0.6122448979591837
1010,374920,4040,0.8500601976971757,0.0,0.6147859922178989
1011,375276,4044,1.240515983221088,0.0,0.5116279069767442
1012,375632,4048,1.5137100802046346,0.0,0.5253456221198156
1013,376148,4052,1.2549910377073754,0.0,0.5605095541401274
1014,376440,4056,1.279775065027541,0.0,0.5802469135802469
1015,376796,4060,1.095112342659615,0.0,0.5578947368421052
1016,377184,4064,1.0801884076309884,0.0,0.5083798882681564
1017,377540,4068,1.2093046814736452,0.0,0.6195121951219512
1018,377960,4072,1.1259501400934122,0.0,0.5330188679245284
1019,378380,4076,0.684998631202315,0.0,0.6089385474860335
1020,378672,4080,1.244594728904385,0.0,0.5222929936305732
1021,379060,4084,0.9049633258975488,0.0,0.6173469387755102
1022,379384,4088,0.9279238747724776,0.0,0.5555555555555556
1023,379772,4092,1.0380293131597034,0.0,0.5927601809954751
1024,380288,4096,0.8720744315013814,0.0,0.615686274509804
1025,380644,4100,1.3530215059921151,0.0,0.45664739884393063
1026,381032,4104,1.0715257290295077,0.0,0.47150259067357514
1027,381388,4108,1.110805582796071,0.0,0.6086956521739131
1028,381904,4112,1.1215302157023475,0.0,0.5743243243243243
1029,382260,4116,1.0393344109167792,0.0,0.5572916666666666
1030,382680,4120,1.030462673390568,0.0,0.6172839506172839
1031,383100,4124,1.0991066995343848,0.0,0.5255813953488372
1032,383488,4128,1.1485782463541392,0.0,0.5514018691588785
1033,383940,4132,1.0518179361294056,0.0,0.5434782608695652
1034,384424,4136,1.0891484051139027,0.0,0.5432098765432098
1035,384780,4140,1.3817882355501654,0.0,0.5534883720930233
1036,385168,4144,1.1032821340511594,0.0,0.5948275862068966
1037,385556,4148,1.297612598445707,0.0,0.5483870967741935
1038,385784,4152,1.1205963428653702,0.0,0.5777777777777777
1039,386108,4156,1.538125058082483,0.0,0.5137614678899083
1040,386528,4160,1.1896175221340295,0.0,0.5742971887550201
1041,386884,4164,1.2943692878507862,0.0,0.5633802816901409
1042,387336,4168,0.7714537244581496,0.0,0.5876288659793815
1043,387724,4172,1.1951701912546246,0.0,0.597457627118644
1044,388112,4176,0.8586857279146747,0.0,0.56353591160221
1045,388532,4180,0.8424005685498719,0.0,0.6473429951690821
1046,388888,4184,1.1124701557063956,0.0,0.4619883040935672
1047,389148,4188,1.240931303581794,0.0,0.5
1048,389504,4192,1.0287002903742217,0.0,0.5979899497487438
1049,389956,4196,0.9774135167894281,0.0,0.5374449339207048
1050,390248,4200,0.9984320288723119,0.0,0.6331360946745562
1051,390668,4204,0.7816511115183283,0.0,0.625
1052,391024,4208,0.9019194514822584,0.0,0.543046357615894
1053,391348,4212,1.1319679810356882,0.0,0.6580310880829016
1054,391608,4216,1.2375493240619244,0.0,0.5697674418604651
1055,391900,4220,1.1948388341932885,0.0,0.5952380952380952
1056,392224,4224,1.309103345497163,0.0,0.555045871559633
1057,392516,4228,1.20131641171753,0.0,0.5460122699386503
1058,392872,4232,1.2230959688127712,0.0,0.5539906103286385
1059,393132,4236,1.0591345930764562,0.0,0.6209150326797386
1060,393424,4240,0.8645131824788981,0.0,0.6442953020134228
1061,393684,4244,1.044889724008782,0.0,0.610738255033557
1062,394008,4248,1.1390593604722787,0.0,0.5082872928176796
1063,394396,4252,1.0491104722625513,0.0,0.5595854922279793
1064,394912,4256,0.8341636201529923,0.0,0.5975609756097561
1065,395140,4260,1.2123581578167042,0.0,0.625
1066,395432,4264,1.0263547547652143,0.0,0.6342857142857142
1067,395724,4268,0.9919453831378774,0.0,0.6086956521739131
1068,396208,4272,1.006245495455702,0.0,0.596
1069,396532,4276,1.2739719397138258,0.0,0.4943181818181818
1070,396824,4280,1.2285358998350875,0.0,0.5904255319148937
1071,397116,4284,1.7266220235321057,0.0,0.38144329896907214
1072,397408,4288,1.3645529333178072,0.0,0.5585106382978723
1073,397732,4292,0.9909191787602134,0.0,0.5977011494252874
1074,398216,4296,0.9547335359964909,0.0,0.5427350427350427
1075,398604,4300,1.268226029391944,0.0,0.5555555555555556
1076,398896,4304,1.424848229770612,0.0,0.533678756476684
1077,399188,4308,1.3801126889224375,0.0,0.5472636815920398
1078,399544,4312,0.9288623460792752,0.0,0.631578947368421
1079,399932,4316,1.3557075239355125,0.0,0.5572519083969466
1080,400256,4320,0.9742623600883544,0.0,0.6277777777777778
1081,400676,4324,1.3474125733403954,0.0,0.5142857142857142
1082,400936,4328,0.9899991070897384,0.0,0.6
1083,401196,4332,0.7684525066906748,0.0,0.5897435897435898
1084,401616,4336,0.8941536386606858,0.0,0.5803108808290155
1085,402004,4340,0.9124637616547435,0.0,0.6277777777777778
1086,402328,4344,1.4251446711048172,0.0,0.5407725321888412
1087,402588,4348,0.9698535590944523,0.0,0.6241610738255033
1088,402912,4352,1.336484314390067,0.0,0.46808510638297873
1089,403236,4356,1.1340642855711012,0.0,0.5678391959798995
1090,403592,4360,1.280990879979425,0.0,0.5147058823529411
1091,403852,4364,1.294996941914585,0.0,0.5941176470588235
1092,404336,4368,1.1818239251592617,0.0,0.5095057034220533
1093,404692,4372,1.209595898025591,0.0,0.5124378109452736
1094,405144,4376,1.3124332734521065,0.0,0.5381818181818182
1095,405468,4380,0.9538243152008992,0.0,0.6222222222222222
1096,405696,4384,1.316106018550663,0.0,0.5741935483870968
1097,405956,4388,1.1936918109546786,0.0,0.5909090909090909
1098,406312,4392,0.8880403709272356,0.0,0.56875
1099,406604,4396,0.9024724289986524,0.0,0.6142857142857143
1100,406992,4400,1.0612263485789846,0.0,0.5885167464114832
1101,407316,4404,1.1652034685798816,0.0,0.517948717948718
1102,407640,4408,1.0824355421201877,0.0,0.5699481865284974
1103,408060,4412,0.9109647321041693,0.0,0.5736040609137056
1104,408448,4416,1.0884169967703496,0.0,0.5384615384615384
1105,408772,4420,0.9817032308261677,0.0,0.532051282051282
1106,409160,4424,0.7617777005098015,0.0,0.6067415730337079
1107,409580,4428,0.9444300243888109,0.0,0.597457627118644
1108,409872,4432,1.2425908185695678,0.0,0.6
1109,410420,4436,0.8624863635805178,0.0,0.6056910569105691
1110,410776,4440,1.063339253455039,0.0,0.5729166666666666
1111,411100,4444,1.058123739292313,0.0,0.5536723163841808
1112,411424,4448,1.0872577268712358,0.0,0.5569620253164557
1113,411684,4452,1.3380371603157504,0.0,0.6042780748663101
1114,412104,4456,1.1280821599762056,0.0,0.5975609756097561
1115,412652,4460,1.1117838966628826,0.0,0.5763239875389408
1116,413072,4464,1.151450018749504,0.0,0.5231481481481481
1117,413492,4468,1.4208510417446973,0.0,0.5057471264367817
1118,414040,4472,0.8314557138030668,0.0,0.5051546391752577
1119,414364,4476,1.0771667711291146,0.0,0.4966887417218543
1120,414944,4480,0.8843168757699484,0.0,0.57421875
1121,415268,4484,0.7263642962180965,0.0,0.6555555555555556
1122,415528,4488,1.2773749884431993,0.0,0.5502958579881657
1123,415916,4492,1.1576926333378885,0.0,0.5388127853881278
1124,416336,4496,1.417058704673379,0.0,0.5321428571428571
1125,416756,4500,0.9958209195575692,0.0,0.6060606060606061
1126,417144,4504,1.1410832707387613,0.0,0.4824120603015075
1127,417532,4508,0.8589931627366333,0.0,0.6195652173913043
1128,417984,4512,0.9818701558195296,0.0,0.5169082125603864
1129,418244,4516,1.156467731384713,0.0,0.5075757575757576
1130,418664,4520,1.310891295580827,0.0,0.5527426160337553
1131,418956,4524,1.0456287991430324,0.0,0.5771812080536913
1132,419344,4528,1.0819664984907893,0.0,0.5576923076923077
1133,419892,4532,0.7493771195786634,0.0,0.533678756476684
1134,420312,4536,1.1202438435615834,0.0,0.5535714285714286
1135,420796,4540,1.1132167525879457,0.0,0.497737556561086
1136,421152,4544,0.9771036960194323,0.0,0.6084656084656085
1137,421476,4548,0.6793422941724311,0.0,0.6285714285714286
1138,422056,4552,0.93529735240083,0.0,0.5294117647058824
1139,422604,4556,0.711430608426396,0.0,0.6265560165975104
1140,423024,4560,1.3854297355163914,0.0,0.5173745173745173
1141,423348,4564,0.9804367417675856,0.0,0.6528497409326425
1142,423768,4568,0.6747330806100197,0.0,0.6094674556213018
1143,424092,4572,0.8846879107302474,0.0,0.6234567901234568
1144,424416,4576,0.9696444507575999,0.0,0.639751552795031
1145,424836,4580,1.4501351187318592,0.0,0.5381679389312977
1146,425352,4584,0.8351745240827132,0.0,0.6423076923076924
1147,425676,4588,1.555150473620909,0.0,0.5069124423963134
1148,426064,4592,0.9187776650039874,0.0,0.612565445026178
1149,426324,4596,0.8262031053364581,0.0,0.5740740740740741
1150,426712,4600,1.1764485604214203,0.0,0.5478260869565217
1151,427164,4604,1.1356792029749159,0.0,0.564
1152,427552,4608,0.7996707271858492,0.0,0.6036585365853658
1153,427812,4612,1.2598966937095268,0.0,0.55
1154,428168,4616,0.9953285782380383,0.0,0.538961038961039
1155,428556,4620,1.1413172669966654,0.0,0.5369458128078818
1156,428784,4624,0.9268115901404925,0.0,0.644927536231884
1157,429044,4628,1.2567484643295221,0.0,0.5741935483870968
1158,429528,4632,0.8414224953618529,0.0,0.5721925133689839
1159,429916,4636,1.2083118959314418,0.0,0.5598290598290598
1160,430144,4640,1.014098433434881,0.0,0.6319444444444444
1161,430468,4644,0.864040948457041,0.0,0.59375
1162,430888,4648,0.7201447845796232,0.0,0.6526315789473685
1163,431340,4652,0.9152789981876756,0.0,0.5343915343915344
1164,431632,4656,1.443355819645104,0.0,0.4972067039106145
1165,431988,4660,1.0561935413038546,0.0,0.6195121951219512
1166,432312,4664,1.3111406657368323,0.0,0.5904761904761905
1167,432540,4668,1.0868350518314946,0.0,0.6458333333333334
1168,433056,4672,1.1695805437208937,0.0,0.5924764890282131
1169,433444,4676,1.422959810925448,0.0,0.5097276264591439
1170,433704,4680,1.129079836157563,0.0,0.5965909090909091
1171,433996,4684,1.0650535723360683,0.0,0.5539568345323741
1172,434384,4688,1.487696976911953,0.0,0.5748299319727891
1173,434644,4692,0.963986324417341,0.0,0.6180555555555556
1174,435256,4696,1.293192372518213,0.0,0.5793650793650794
1175,435548,4700,0.7580602734957045,0.0,0.5655737704918032
1176,435936,4704,0.9599751934924257,0.0,0.5795454545454546
1177,436452,4708,0.8933490608263489,0.0,0.6091954022988506
1178,436776,4712,1.0946500273903894,0.0,0.625615763546798
1179,437228,4716,0.737763392852182,0.0,0.6606334841628959
1180,437552,4720,1.1099341893073524,0.0,0.5297619047619048
1181,437844,4724,1.2308609556278536,0.0,0.5595238095238095
1182,438296,4728,1.2250319048647902,0.0,0.5595667870036101
1183,438652,4732,1.2266467237153202,0.0,0.55
1184,439040,4736,1.1223654169702708,0.0,0.5517241379310345
1185,439492,4740,1.1099585231754345,0.0,0.5551330798479087
1186,439880,4744,1.001798041962821,0.0,0.5572139303482587
1187,440140,4748,1.23262256665172,0.0,0.5302013422818792
1188,440624,4752,0.9977232777487818,0.0,0.5666666666666667
1189,440980,4756,1.3077355424083628,0.0,0.5686274509803921
1190,441336,4760,1.2127559592489732,0.0,0.5345622119815668
1191,442044,4764,0.6474415633700652,0.0,0.5526315789473685
1192,442400,4768,1.2216104417465652,0.0,0.5279187817258884
1193,442788,4772,0.9927060077789057,0.0,0.6210045662100456
1194,443208,4776,1.235782741953925,0.0,0.49107142857142855
1195,443628,4780,0.9318926777565181,0.0,0.5844155844155844
1196,443952,4784,1.3216714526434838,0.0,0.5707317073170731
1197,444404,4788,0.7922299372385933,0.0,0.6651162790697674
1198,444728,4792,1.0144293544544125,0.0,0.5609756097560976
1199,445276,4796,0.9338202317497452,0.0,0.5939849624060151
1200,445536,4800,1.0318832149308468,0.0,0.5608108108108109
1201,445828,4804,0.9009399770653383,0.0,0.6602564102564102
1202,446248,4808,0.9974881775384989,0.0,0.5973451327433629
1203,446508,4812,0.8976280746693254,0.0,0.6428571428571429
1204,446832,4816,1.1601342633304441,0.0,0.6063348416289592
1205,447412,4820,0.7081130162649419,0.0,0.6169354838709677
1206,447800,4824,1.1458142413972336,0.0,0.6026785714285714
1207,448156,4828,1.0109210529145134,0.0,0.5470588235294118
1208,448512,4832,0.8542304245460525,0.0,0.6173469387755102
1209,448996,4836,1.425370853078197,0.0,0.5572755417956656
1210,449384,4840,0.9446245267339312,0.0,0.5108695652173914
1211,449772,4844,0.9963142401353101,0.0,0.6294642857142857
1212,450128,4848,1.0306049962315675,0.0,0.4972972972972973
1213,450580,4852,1.5364848103280981,0.0,0.5096153846153846
1214,451064,4856,0.9362048137132898,0.0,0.5097087378640777
1215,451324,4860,1.0522480968743912,0.0,0.5454545454545454
1216,451648,4864,1.4927306836924263,0.0,0.5204081632653061
1217,451876,4868,0.9069696654706279,0.0,0.6033057851239669
1218,452456,4872,1.19234984451501,0.0,0.49032258064516127
1219,452812,4876,1.2530251196571298,0.0,0.5205479452054794
1220,453136,4880,0.9767688455723376,0.0,0.5771428571428572
1221,453460,4884,0.9798672973031627,0.0,0.6011904761904762
1222,453720,4888,1.1991669071223794,0.0,0.5827814569536424
1223,454012,4892,0.8958526536494892,0.0,0.577639751552795
1224,454432,4896,0.9312198511222008,0.0,0.5792079207920792
1225,454788,4900,1.0216602802985983,0.0,0.6363636363636364
1226,455208,4904,1.3312611011736415,0.0,0.569811320754717
1227,455436,4908,1.1634961828911545,0.0,0.5373134328358209
1228,455824,4912,1.5237614296981368,0.0,0.46558704453441296
1229,456244,4916,0.9486012961782215,0.0,0.6176470588235294
1230,456568,4920,1.1291335150145678,0.0,0.5685279187817259
1231,456796,4924,0.7380948588504719,0.0,0.648854961832061
1232,457184,4928,1.2876259258803187,0.0,0.5181818181818182
1233,457540,4932,1.267089858958433,0.0,0.6
1234,457928,4936,0.8707716340248192,0.0,0.6237623762376238
1235,458284,4940,1.201551699703236,0.0,0.5078534031413613
1236,458608,4944,1.2103043436535301,0.0,0.5608465608465608
1237,459028,4948,1.079927789252585,0.0,0.5486725663716814
1238,459352,4952,1.344087110798602,0.0,0.485
1239,459772,4956,0.9072109176335682,0.0,0.6064814814814815
1240,460000,4960,1.0315244260031546,0.0,0.5746268656716418
1241,460356,4964,0.8179799179251283,0.0,0.5828220858895705
1242,460744,4968,0.9568237653310958,0.0,0.5670103092783505
1243,461036,4972,1.8283174114012932,0.0,0.4423076923076923
1244,461360,4976,1.010550389985998,0.0,0.536144578313253
1245,461588,4980,0.9829153665569148,0.0,0.6206896551724138
1246,462008,4984,0.873712513678034,0.0,0.6651785714285714
1247,462396,4988,1.1223221440392577,0.0,0.6270491803278688
1248,462784,4992,1.0634630521368769,0.0,0.5613207547169812
1249,463076,4996,1.3760564811441234,0.0,0.546875
1250,463368,5000,1.0785661684885428,0.0,0.6326530612244898
1251,463660,5004,0.9400429494093466,0.0,0.6144578313253012
1252,463984,5008,1.004164618619646,0.0,0.5714285714285714
1253,464340,5012,1.0627642037299079,0.0,0.5574712643678161
1254,464664,5016,1.3149888380068995,0.0,0.5686274509803921
1255,464924,5020,1.5499844084871275,0.0,0.5
1256,465344,5024,1.0730765192611118,0.0,0.5391705069124424
1257,465604,5028,0.9391941591973989,0.0,0.6158940397350994
1258,465928,5032,1.3738253120754713,0.0,0.5576923076923077
1259,466412,5036,0.947063003559626,0.0,0.6229508196721312
1260,466832,5040,0.8756213794447691,0.0,0.5783783783783784
1261,467156,5044,1.2089121952877622,0.0,0.5431472081218274
1262,467512,5048,0.8364962430218061,0.0,0.6158536585365854
1263,468060,5052,0.9151921030764513,0.0,0.5938697318007663
1264,468384,5056,1.1781994843042993,0.0,0.5388888888888889
1265,468804,5060,1.2527272115787962,0.0,0.5503875968992248
1266,469384,5064,0.9048867491436062,0.0,0.5140562248995983
1267,469676,5068,1.0147121104523669,0.0,0.5838150289017341
1268,470096,5072,1.1045381143645305,0.0,0.5353982300884956
1269,470516,5076,1.0817092326503972,0.0,0.5316455696202531
1270,471160,5080,0.7938371859063933,0.0,0.5836575875486382
1271,471676,5084,0.9850166318018228,0.0,0.5515873015873016
1272,472000,5088,1.1902606170110466,0.0,0.5459459459459459
1273,472452,5092,0.9735329995837981,0.0,0.5283018867924528
1274,472712,5096,0.7751574987939853,0.0,0.6330275229357798
1275,473068,5100,0.8536348630004085,0.0,0.6685714285714286
1276,473360,5104,0.8869478255671653,0.0,0.5928571428571429
1277,473812,5108,0.8447888143718386,0.0,0.6055045871559633
1278,474136,5112,0.8115366326548829,0.0,0.6646341463414634
1279,474460,5116,1.1294289581514687,0.0,0.5804878048780487
1280,474752,5120,0.9090538432494729,0.0,0.5815602836879432
1281,475204,5124,0.709517903146114,0.0,0.6205128205128205
1282,475592,5128,0.9307271644542606,0.0,0.5433526011560693
1283,476012,5132,0.9855533759628738,0.0,0.5801886792452831
1284,476336,5136,1.3856618427401426,0.0,0.5128205128205128
1285,476756,5140,1.3149334531123513,0.0,0.5596707818930041
1286,477176,5144,0.7857406610786235,0.0,0.6568627450980392
1287,477692,5148,1.0975670588245123,0.0,0.5546558704453441
1288,478048,5152,0.6813115557786452,0.0,0.6352201257861635
1289,478404,5156,1.2860203653754019,0.0,0.5758928571428571
1290,478856,5160,1.1500634256287412,0.0,0.46017699115044247
1291,479244,5164,0.9058067722771131,0.0,0.5828877005347594
1292,479600,5168,1.1992337330961023,0.0,0.5689655172413793
1293,479956,5172,1.2996411524060418,0.0,0.5796460176991151
1294,480408,5176,1.2456541937190793,0.0,0.52734375
1295,480668,5180,0.8924224488740298,0.0,0.6375838926174496
1296,481088,5184,1.0668421040029905,0.0,0.5743589743589743
1297,481444,5188,1.4693192678583868,0.0,0.5931558935361216
1298,481800,5192,1.1432395686715153,0.0,0.5164835164835165
1299,482284,5196,1.1886357117045112,0.0,0.5103734439834025
1300,482608,5200,0.9570616860071596,0.0,0.5647058823529412
1301,482964,5204,1.3119715207984217,0.0,0.5727272727272728
1302,483320,5208,1.1737224881167168,0.0,0.5746606334841629
1303,483900,5212,1.1368717490689397,0.0,0.5706051873198847
1304,484384,5216,1.0376812707139385,0.0,0.5324675324675324
1305,484740,5220,1.074848175805352,0.0,0.559322033898305
1306,485256,5224,1.0408919977966622,0.0,0.6054421768707483
1307,485548,5228,1.0312854221294705,0.0,0.4744525547445255
1308,485904,5232,0.9618692283193443,0.0,0.6217616580310881
1309,486132,5236,1.1765964407014573,0.0,0.5467625899280576
1310,486392,5240,0.9867036679488177,0.0,0.5524475524475524
1311,486684,5244,0.926726528458589,0.0,0.6172839506172839
1312,487040,5248,0.9336438081987292,0.0,0.6
1313,487364,5252,0.9514997323234857,0.0,0.6616161616161617
1314,487752,5256,1.4363895072909418,0.0,0.4711111111111111
1315,488140,5260,0.861897236171059,0.0,0.5796178343949044
1316,488496,5264,0.8995975392296689,0.0,0.6296296296296297
1317,488820,5268,0.7887529194329481,0.0,0.6419753086419753
1318,489304,5272,1.0173457593818789,0.0,0.5495867768595041
1319,489724,5276,1.3235259872638931,0.0,0.5155555555555555
1320,490240,5280,1.0246839942407389,0.0,0.5755395683453237
1321,490596,5284,0.920714971725657,0.0,0.5852272727272727
1322,491112,5288,0.7064925891741656,0.0,0.6078431372549019
1323,491532,5292,1.0921432730521183,0.0,0.5873015873015873
1324,491824,5296,0.9174553901494347,0.0,0.6919191919191919
1325,492148,5300,1.080246812208079,0.0,0.5
1326,492440,5304,0.9930118040854633,0.0,0.5533333333333333
1327,492700,5308,1.186849102073498,0.0,0.55
1328,493024,5312,1.3516081262945019,0.0,0.5257142857142857
1329,493316,5316,1.0835529992408104,0.0,0.543859649122807
1330,493672,5320,0.9026936220601108,0.0,0.6174863387978142
1331,494092,5324,1.229835783293585,0.0,0.5913978494623656
1332,494448,5328,1.07686564964809,0.0,0.5136612021857924
1333,494836,5332,0.9505669522799614,0.0,0.5916230366492147
1334,495096,5336,0.9586050634204093,0.0,0.7
1335,495484,5340,1.1073375680468232,0.0,0.5650224215246636
1336,495744,5344,1.1433711234900472,0.0,0.5797101449275363
1337,496004,5348,1.0704886553859843,0.0,0.6024844720496895
1338,496232,5352,1.2928008182353097,0.0,0.41379310344827586
1339,496684,5356,1.250180641903674,0.0,0.5323741007194245
1340,497136,5360,1.1394070882543927,0.0,0.5108225108225108
1341,497620,5364,0.8320561463025843,0.0,0.5528846153846154
1342,497976,5368,1.5194645632947965,0.0,0.5183673469387755
1343,498236,5372,1.2983672421568746,0.0,0.5813953488372093
1344,498656,5376,1.5802757095065576,0.0,0.5433333333333333
1345,499044,5380,0.8856404866295966,0.0,0.6834862385321101
1346,499304,5384,1.0352976521184902,0.0,0.6303030303030303
1347,499628,5388,1.0560561887303603,0.0,0.5853658536585366
1348,499888,5392,0.900666306405633,0.0,0.6259541984732825
1349,500212,5396,1.2083860657402348,0.0,0.5414364640883977
1350,500728,5400,1.3949229098485738,0.0,0.5016393442622951
1351,501052,5404,1.501816089378602,0.0,0.4461538461538462
1352,501408,5408,1.2973678322913682,0.0,0.5048076923076923
1353,501668,5412,1.0287235426441328,0.0,0.5704225352112676
1354,502152,5416,0.858773134006262,0.0,0.6211453744493393
1355,502508,5420,0.8062333877774216,0.0,0.5555555555555556
1356,502800,5424,1.3825700849267488,0.0,0.5357142857142857
1357,503220,5428,1.2699537865778143,0.0,0.5555555555555556
1358,503512,5432,1.2164260290199944,0.0,0.5585106382978723
1359,503932,5436,1.1251393137592598,0.0,0.5087719298245614
1360,504320,5440,1.079895041921261,0.0,0.6
1361,504676,5444,1.276193795996301,0.0,0.5580357142857143
1362,505000,5448,1.1280935130721317,0.0,0.5625
1363,505356,5452,1.188464027500366,0.0,0.5463414634146342
1364,505680,5456,0.9328560110330765,0.0,0.48366013071895425
1365,506068,5460,0.9209255769049832,0.0,0.6342592592592593
1366,506360,5464,1.2228533034732696,0.0,0.6021505376344086
1367,506716,5468,1.2172642943472172,0.0,0.5802469135802469
1368,507168,5472,1.207183416614352,0.0,0.55
1369,507524,5476,0.7377676674082365,0.0,0.6130952380952381
1370,507816,5480,1.1812278486901704,0.0,0.5517241379310345
1371,508204,5484,0.8782593795564394,0.0,0.5414364640883977
1372,508560,5488,1.1308293741037423,0.0,0.5714285714285714
1373,508948,5492,1.129339438936153,0.0,0.5204081632653061
1374,509272,5496,1.022289537226101,0.0,0.6451612903225806
1375,509820,5500,0.6182293134134681,0.0,0.6521739130434783
1376,510176,5504,1.3420351251003828,0.0,0.5774647887323944
1377,510564,5508,0.9882946132878289,0.0,0.5678391959798995
1378,510984,5512,0.9458860386608824,0.0,0.5384615384615384
1379,511372,5516,1.1520387665015104,0.0,0.4725274725274725
1380,511760,5520,0.9883383008386408,0.0,0.5233644859813084
1381,512052,5524,1.1898943528321402,0.0,0.5764705882352941
1382,512408,5528,1.1765397305925893,0.0,0.5670995670995671
1383,512668,5532,1.0938801756324803,0.0,0.5616438356164384
1384,512992,5536,1.2958880094443868,0.0,0.4819277108433735
1385,513316,5540,0.991176219764031,0.0,0.5759493670886076
1386,513672,5544,0.9831401566719556,0.0,0.5561797752808989
1387,513996,5548,0.8318919065711716,0.0,0.5949367088607594
1388,514352,5552,1.2817875675434829,0.0,0.5577889447236181
1389,514836,5556,1.2398854857856836,0.0,0.5265017667844523
1390,515384,5560,0.886648127941139,0.0,0.6035714285714285
1391,515804,5564,1.2540536805727405,0.0,0.5515873015873016
1392,516448,5568,0.7096618238574306,0.0,0.5357142857142857
1393,516740,5572,1.092608944201244,0.0,0.6046511627906976
1394,517192,5576,1.2635946699592042,0.0,0.5338345864661654
1395,517516,5580,1.355382006371403,0.0,0.5245098039215687
1396,517936,5584,1.165172156659698,0.0,0.58984375
1397,518228,5588,1.2587199551227504,0.0,0.5180722891566265
1398,518648,5592,1.2776179149134148,0.0,0.5950704225352113
1399,518876,5596,1.5331240801545962,0.0,0.5547945205479452
1400,519264,5600,0.9980226748940922,0.0,0.6009615384615384
1401,519684,5604,1.1917148157008859,0.0,0.5846774193548387
1402,520072,5608,1.033835486672481,0.0,0.6039603960396039
1403,520492,5612,1.4117190172091238,0.0,0.5505226480836237
1404,520848,5616,1.0655392851765764,0.0,0.602803738317757
1405,521236,5620,0.9802482859247764,0.0,0.6255144032921811
1406,521688,5624,0.660416816753685,0.0,0.5493827160493827
1407,522044,5628,0.8613008703854195,0.0,0.6182795698924731
1408,522368,5632,0.6719855025090365,0.0,0.6343283582089553
1409,522692,5636,1.2831421309514197,0.0,0.5652173913043478
1410,523016,5640,1.1937795418835322,0.0,0.5971563981042654
1411,523372,5644,1.1051585655844536,0.0,0.5707070707070707
